wlan.sa,frame.time_relative,wlan.seq,wlan.ssid,frame.len
00:3d:e8:f3:ad:c9,7.2115505639999995,3418,NaN,124
80:8c:97:be:72:fc,8.696527528999999,4983,NaN,251
80:8c:97:be:72:fc,8.698622805,4984,NaN,251
f8:e6:1a:f1:d6:49,46.53905782100001,6920,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,46.540384341000006,6921,NaN,157
f8:e6:1a:f1:d6:49,46.584717021,6924,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,46.586010395,6925,NaN,157
f8:e6:1a:f1:d6:49,46.729139731000004,6936,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,46.730441076999995,6937,NaN,157
f8:e6:1a:f1:d6:49,46.750132183999995,6938,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,46.751441128,6939,NaN,157
f8:e6:1a:f1:d6:49,47.032843428999996,6958,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,47.149046547,6966,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,47.15031612,6967,NaN,157
f8:e6:1a:f1:d6:49,47.168798203,6968,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,47.170121346,6969,NaN,157
3c:a0:67:85:86:1b,55.838018905,9153,NaN,108
3c:a0:67:85:86:1b,56.082692533999996,9159,NaN,108
3c:a0:67:85:86:1b,116.24683912399999,9188,NaN,108
3c:a0:67:85:86:1b,116.296955634,9189,NaN,108
f8:e6:1a:f1:d6:49,126.538449995,11321,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,126.892409951,11350,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,127.15089534200001,11368,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,127.152173992,11369,NaN,157
f8:e6:1a:f1:d6:49,127.170528876,11370,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,127.171820971,11371,NaN,157
f8:e6:1a:f1:d6:49,127.214906721,11374,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,130.10917949,11448,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,130.110471862,11449,NaN,157
f8:e6:1a:f1:d6:49,130.27270141399998,11460,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,130.293659623,11463,NaN,157
f8:e6:1a:f1:d6:49,130.41295181799998,11471,NaN,157
f8:e6:1a:f1:d6:49,130.43358196399998,11473,NaN,157
f8:e6:1a:f1:d6:49,130.57242893,11485,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,130.573685975,11486,NaN,157
f8:e6:1a:f1:d6:49,130.68957953700001,11493,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,130.734183871,11497,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,130.735468915,11498,NaN,157
f8:e6:1a:f1:d6:49,130.873286754,11507,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,130.87454331200001,11508,NaN,157
f8:e6:1a:f1:d6:49,130.89288205399998,11509,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,130.894224686,11510,NaN,157
80:8c:97:be:72:fc,160.758887335,12729,NaN,251
3c:a0:67:85:86:1b,176.379749148,13311,NaN,108
3c:a0:67:85:86:1b,176.656874632,13318,NaN,108
3c:a0:67:85:86:1b,176.707117032,13319,NaN,108
f8:e6:1a:f1:d6:49,191.685514027,15734,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,191.686732638,15735,NaN,157
f8:e6:1a:f1:d6:49,191.75999312599998,15738,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,191.761285768,15739,NaN,157
f8:e6:1a:f1:d6:49,191.78059152400002,15740,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,191.781887995,15741,NaN,157
f8:e6:1a:f1:d6:49,191.901199429,15748,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,191.90250409400002,15749,NaN,157
f8:e6:1a:f1:d6:49,192.03724364,15759,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,192.03843043700002,15760,NaN,157
f8:e6:1a:f1:d6:49,192.056993863,15761,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,192.126245143,15768,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,192.12753670700002,15769,NaN,157
f8:e6:1a:f1:d6:49,192.14704431,15770,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,192.148258751,15771,NaN,157
3c:a0:67:85:86:1b,236.428314903,17431,NaN,108
80:8c:97:be:72:fc,260.81225066,19224,NaN,251
3c:a0:67:85:86:1b,296.00251930900004,21542,NaN,108
3c:a0:67:85:86:1b,296.05274872,21543,NaN,108
f8:e6:1a:f1:d6:49,312.796997878,24280,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,312.9289914,24289,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,312.930286452,24290,NaN,157
f8:e6:1a:f1:d6:49,312.944122445,24291,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,312.945411804,24292,NaN,157
f8:e6:1a:f1:d6:49,313.341326923,24320,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,313.342502419,24321,NaN,157
f8:e6:1a:f1:d6:49,313.361722181,24322,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,313.363014753,24323,NaN,157
f8:e6:1a:f1:d6:49,313.547427404,24337,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,313.548833853,24338,NaN,157
80:8c:97:be:72:fc,316.560725467,24663,NaN,251
80:8c:97:be:72:fc,324.77728535299997,24854,NaN,251
80:8c:97:be:72:fc,400.21020650699995,26652,NaN,251
80:8c:97:be:72:fc,400.21446993800004,26654,NaN,251
3c:a0:67:85:86:1b,416.167705361,29786,NaN,108
3c:a0:67:85:86:1b,416.21792912800004,29787,NaN,108
3c:a0:67:85:86:1b,416.495146214,29794,NaN,108
f8:e6:1a:f1:d6:49,459.879729457,33128,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,459.880905645,33129,NaN,157
